date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:40	180296/180296	---M--	200	added ('OK')	image/jpeg	etag:%222c048-69e88c00-f5382004e170ef7;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-2.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-2.jpg	(from https://themes.aksharwebtech.com/restrova/menu-detail.html)
13:29:40	149056/149056	---M--	200	added ('OK')	image/jpeg	etag:%2224640-69e88c01-78e8a403c182e68f;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-3.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-3.jpg	(from https://themes.aksharwebtech.com/restrova/menu-detail.html)
13:29:40	218361/218361	U-----	200	untouched ('')	image/jpeg	etag:%22354f9-69e88bfd-fe319755e608fb10;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/signature-dish.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/signature-dish.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:41	145131/145131	---M--	200	added ('OK')	image/jpeg	etag:%22236eb-69e88bfd-7cc0474d12bbd5b1;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/aboutus/hotel.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/aboutus/hotel.jpg	(from https://themes.aksharwebtech.com/restrova/about.html)
13:29:41	145131/145131	U-----	200	untouched ('')	image/jpeg	etag:%22236eb-69e88bfd-71e6f5dc97c80c61;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/dining.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/dining.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:42	244581/244581	---M--	200	added ('OK')	image/jpeg	etag:%223bb65-69e88bfd-7497ae141fb24f6;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/aboutus/detail.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/aboutus/detail.jpg	(from https://themes.aksharwebtech.com/restrova/about.html)
13:29:47	509077/509077	U-----	200	untouched ('')	image/png	etag:%227c495-69e88bfe-9d17358c7ad3fe96;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:47	520878/520878	U-----	200	untouched ('')	image/png	etag:%227f2ae-69e88bfe-d22e42ebd6f459f5;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-1.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-1.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:47	564142/564142	U-----	200	untouched ('')	image/png	etag:%2289bae-69e88bfe-305fac1eb43e766a;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-3.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-3.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:47	137553/137553	U-----	200	untouched ('')	image/jpeg	etag:%2221951-69e88bfe-2035f9f4ba5aff3;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/category/pizza.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/category/pizza.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:48	108699/108699	U-----	200	untouched ('')	image/png	etag:%221a89b-69e88bfe-8583664f24455f2b;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/category/burger.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/category/burger.png	(from https://themes.aksharwebtech.com/restrova/index.html)
